time,root_position,root_right,root_up,root_forward,chest_right,chest_up,chest_forward,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
41.08,"(0.0213686, 0.0183683, -2.14572e-05)","(0.995679, 0.0777784, -0.0507383)","(-0.062288, 0.962746, 0.263134)","(0.0704318, -0.258798, 0.96336)","(0.993802, 0.0864345, -0.0699057)","(-0.062288, 0.962746, 0.263134)","(0.0912456, -0.25673, 0.962166)","(-0.062288, 0.962746, 0.263134)","(0.027171, -0.998702, -0.0430731)","(-0.143392, -0.98966, -0.00343224)","(0.832511, -0.514071, 0.206535)","(-0.874803, -0.196445, 0.442864)","(-0.168414, -0.985112, 0.0345238)","(0.113782, -0.991573, 0.0619477)","(-0.221802, -0.88337, -0.412869)","(0.112538, -0.87034, -0.479419)",0
41.1,"(0.0213686, 0.0183683, -2.14572e-05)","(0.995087, 0.0846848, -0.0512815)","(-0.0611118, 0.933945, 0.352153)","(0.0777042, -0.347305, 0.934527)","(0.988908, 0.105151, -0.104899)","(-0.0611118, 0.933945, 0.352153)","(0.135063, -0.341829, 0.930006)","(-0.0611118, 0.933945, 0.352153)","(0.128514, -0.989208, -0.0703654)","(-0.2939, -0.949157, -0.112796)","(0.733536, -0.659224, 0.165375)","(-0.816469, -0.41425, 0.402214)","(-0.178522, -0.983736, 0.0198594)","(0.121177, -0.991953, 0.0366851)","(-0.225381, -0.885075, -0.407241)","(0.0948149, -0.878476, -0.468284)",0
41.14,"(0.0218012, 0.0148145, -6.4667e-06)","(0.99452, 0.084876, -0.0610482)","(-0.0558055, 0.925308, 0.375089)","(0.088258, -0.369703, 0.924949)","(0.988343, 0.104755, -0.110469)","(-0.0558055, 0.925308, 0.375089)","(0.141455, -0.364562, 0.920372)","(-0.0558055, 0.925308, 0.375089)","(0.157483, -0.985369, -0.0651729)","(-0.376214, -0.92068, -0.103978)","(0.651544, -0.736697, 0.181019)","(-0.765315, -0.555498, 0.325139)","(-0.180982, -0.983478, 0.00395528)","(0.125707, -0.992055, -0.00504954)","(-0.247375, -0.889129, -0.385038)","(0.0861261, -0.896048, -0.435523)",0
41.18,"(0.0214902, 0.0124645, -4.51706e-06)","(0.994025, 0.0858687, -0.0673897)","(-0.0500219, 0.906699, 0.418802)","(0.0972831, -0.41293, 0.905552)","(0.987117, 0.108614, -0.117486)","(-0.0500219, 0.906699, 0.418802)","(0.152367, -0.407455, 0.900425)","(-0.0500219, 0.906699, 0.418802)","(0.159979, -0.984447, -0.0726064)","(-0.43422, -0.898949, -0.0578249)","(0.580546, -0.788072, 0.204715)","(-0.721962, -0.645288, 0.249749)","(-0.180569, -0.983358, -0.0200541)","(0.122379, -0.990834, -0.0571969)","(-0.270925, -0.893602, -0.357875)","(0.0897852, -0.909763, -0.405303)",0
41.2,"(0.0196869, 0.0102237, -3.6582e-06)","(0.993651, 0.0891221, -0.0686601)","(-0.0472537, 0.883847, 0.465383)","(0.102661, -0.459153, 0.882405)","(0.985571, 0.11836, -0.120999)","(-0.0472537, 0.883847, 0.465383)","(0.162788, -0.452613, 0.876722)","(-0.0472537, 0.883847, 0.465383)","(0.0894863, -0.993971, -0.0633524)","(-0.413806, -0.909594, -0.0374685)","(0.617921, -0.754461, 0.221273)","(-0.75016, -0.613955, 0.245599)","(-0.169147, -0.984649, -0.0430661)","(0.107411, -0.990368, -0.0873747)","(-0.302291, -0.897187, -0.321987)","(0.110787, -0.919745, -0.376558)",0
41.24,"(0.0174491, 0.00994263, -3.07922e-06)","(0.993093, 0.0885643, -0.0769611)","(-0.0415177, 0.87654, 0.479534)","(0.110542, -0.473115, 0.874038)","(0.984355, 0.118729, -0.130183)","(-0.0415177, 0.87654, 0.479534)","(0.171771, -0.466374, 0.86775)","(-0.0415177, 0.87654, 0.479534)","(-0.00678702, -0.997814, -0.0657323)","(-0.246888, -0.96849, 0.032747)","(0.677752, -0.670742, 0.30126)","(-0.817489, -0.464515, 0.340496)","(-0.156443, -0.986204, -0.0541073)","(0.103661, -0.992555, -0.0639522)","(-0.303386, -0.899532, -0.314322)","(0.138095, -0.916307, -0.375913)",1
41.28,"(0.0141169, 0.0101652, -6.41017e-06)","(0.992188, 0.0820333, -0.0939883)","(-0.0327249, 0.894712, 0.445442)","(0.12191, -0.439005, 0.890175)","(0.985234, 0.105168, -0.135106)","(-0.0327249, 0.894712, 0.445442)","(0.16921, -0.433792, 0.884982)","(-0.0327249, 0.894712, 0.445442)","(-0.0907416, -0.993797, -0.0642956)","(-0.0692468, -0.992918, 0.0965329)","(0.723343, -0.581553, 0.37225)","(-0.843663, -0.303057, 0.443159)","(-0.142487, -0.988351, -0.0534709)","(0.114666, -0.993161, -0.0219553)","(-0.296644, -0.901602, -0.314827)","(0.159082, -0.914767, -0.371342)",0
41.3,"(0.00909352, 0.0104354, -9.02253e-06)","(0.991221, 0.0680188, -0.113376)","(-0.0177125, 0.917858, 0.396512)","(0.131225, -0.391062, 0.910961)","(0.989083, 0.0742456, -0.127291)","(-0.0177125, 0.917858, 0.396512)","(0.146466, -0.38981, 0.909173)","(-0.0177125, 0.917858, 0.396512)","(-0.249298, -0.968142, -0.0234982)","(0.157702, -0.959356, 0.23402)","(0.712535, -0.503112, 0.489053)","(-0.761529, -0.123273, 0.6363)","(-0.135232, -0.989847, -0.0437651)","(0.132473, -0.990008, 0.0483184)","(-0.265046, -0.904299, -0.334656)","(0.174633, -0.908559, -0.379504)",0
41.34,"(0.00349729, 0.0107427, -1.33891e-05)","(0.990939, 0.0540594, -0.122953)","(-0.00296285, 0.924011, 0.382355)","(0.134249, -0.37854, 0.915797)","(0.991587, 0.0521851, -0.118455)","(-0.00296285, 0.924011, 0.382355)","(0.129376, -0.378602, 0.916473)","(-0.00296285, 0.924011, 0.382355)","(-0.407777, -0.912889, 0.0187737)","(0.283616, -0.894514, 0.345552)","(0.661956, -0.498269, 0.559949)","(-0.61305, -0.0384198, 0.789109)","(-0.131622, -0.990753, -0.0329362)","(0.148846, -0.986077, 0.0741406)","(-0.224033, -0.904019, -0.364085)","(0.196979, -0.901591, -0.385141)",0
41.38,"(-0.00191172, 0.0111303, -1.61404e-05)","(0.991015, 0.0404791, -0.127482)","(0.0108999, 0.925539, 0.378496)","(0.133364, -0.376465, 0.916782)","(0.993957, 0.0314567, -0.105166)","(0.0108999, 0.925539, 0.378496)","(0.109298, -0.377149, 0.919681)","(0.0109, 0.925539, 0.378496)","(-0.592458, -0.795797, -0.1253)","(0.405358, -0.801661, 0.439346)","(0.577974, -0.703133, 0.414186)","(-0.404947, -0.0514809, 0.91289)","(-0.126907, -0.991614, -0.0244231)","(0.161061, -0.982984, 0.0883309)","(-0.181229, -0.906944, -0.380274)","(0.226792, -0.901895, -0.367629)",0
41.4,"(-0.00787138, 0.0117254, -1.63357e-05)","(0.991496, 0.0201995, -0.128563)","(0.0281688, 0.931546, 0.36253)","(0.127397, -0.362927, 0.923068)","(0.995796, 0.0057244, -0.091421)","(0.0281688, 0.931546, 0.36253)","(0.0875542, -0.363376, 0.92752)","(0.0281688, 0.931546, 0.36253)","(-0.655654, -0.667987, -0.35201)","(0.543701, -0.794174, 0.271434)","(0.303097, -0.937709, 0.169806)","(-0.215744, -0.279099, 0.935713)","(-0.118062, -0.992755, -0.0223389)","(0.17631, -0.981738, 0.0714474)","(-0.144498, -0.920188, -0.363832)","(0.262945, -0.910096, -0.320289)",0
41.44,"(-0.01292, 0.0124388, -1.75926e-05)","(0.992507, -0.0121106, -0.121584)","(0.0530638, 0.940711, 0.335033)","(0.111198, -0.3384, 0.934409)","(0.996321, -0.0267605, -0.0814131)","(0.0530638, 0.940711, 0.335033)","(0.0685016, -0.337726, 0.938748)","(0.0530638, 0.940711, 0.335033)","(-0.621983, -0.553529, -0.553844)","(0.608544, -0.783131, -0.127984)","(-0.13706, -0.978744, -0.152562)","(0.179414, -0.744417, 0.643159)","(-0.10717, -0.993931, -0.0248014)","(0.182507, -0.981381, 0.0598517)","(-0.116221, -0.934523, -0.336392)","(0.293325, -0.915439, -0.275559)",0
41.48,"(-0.0174804, 0.0130221, -1.88967e-05)","(0.992491, -0.0441449, -0.114077)","(0.0774149, 0.950159, 0.302001)","(0.0956371, -0.308229, 0.946493)","(0.994817, -0.0535241, -0.0864563)","(0.0774149, 0.950159, 0.302001)","(0.0665352, -0.307055, 0.949363)","(0.0774149, 0.950159, 0.302001)","(-0.605234, -0.553559, -0.57207)","(0.566574, -0.683025, -0.460945)","(-0.473756, -0.869089, -0.142265)","(0.480964, -0.859143, 0.174774)","(-0.0957996, -0.994879, -0.0322249)","(0.183042, -0.981563, 0.0550373)","(-0.0915213, -0.943439, -0.318664)","(0.315474, -0.916442, -0.246192)",0
41.5,"(-0.0217671, 0.0130222, -1.92561e-05)","(0.991454, -0.0718841, -0.108867)","(0.103568, 0.94061, 0.323306)","(0.0784017, -0.331724, 0.940113)","(0.992652, -0.077044, -0.0933041)","(0.103568, 0.94061, 0.323306)","(0.0620367, -0.330616, 0.941724)","(0.103568, 0.94061, 0.323306)","(-0.61992, -0.628662, -0.469556)","(0.517382, -0.701718, -0.489804)","(-0.685059, -0.728469, 0.00514628)","(0.630333, -0.776275, -0.00874103)","(-0.0837713, -0.995161, -0.0513578)","(0.180242, -0.982379, 0.04944)","(-0.0820953, -0.937147, -0.339139)","(0.336286, -0.910087, -0.242185)",0
41.54,"(-0.0253877, 0.0124808, -2.12623e-05)","(0.989729, -0.0869605, -0.113469)","(0.123316, 0.921029, 0.369458)","(0.0710834, -0.379554, 0.922435)","(0.99034, -0.0906496, -0.104929)","(0.123316, 0.921029, 0.369458)","(0.0618063, -0.378673, 0.923465)","(0.123316, 0.921029, 0.369458)","(-0.636705, -0.676057, -0.370883)","(0.53702, -0.78049, -0.320071)","(-0.716103, -0.673134, 0.184626)","(0.634577, -0.737949, 0.229658)","(-0.0691514, -0.994295, -0.0812105)","(0.185393, -0.981586, 0.0460343)","(-0.0855731, -0.928013, -0.362586)","(0.340353, -0.909866, -0.237285)",0
41.58,"(-0.0283775, 0.0115791, -2.54284e-05)","(0.986736, -0.106945, -0.122127)","(0.149355, 0.893064, 0.424417)","(0.0633651, -0.437008, 0.897223)","(0.987674, -0.114765, -0.10644)","(0.149355, 0.893064, 0.424417)","(0.0460622, -0.434897, 0.899301)","(0.149355, 0.893064, 0.424417)","(-0.642803, -0.705826, -0.297682)","(0.540526, -0.823394, -0.172781)","(-0.73642, -0.606757, 0.299218)","(0.639941, -0.69135, 0.335427)","(-0.0576222, -0.992011, -0.112225)","(0.201227, -0.978804, 0.0380794)","(-0.0861999, -0.912039, -0.400942)","(0.340078, -0.901489, -0.267704)",0
41.6,"(-0.0310552, 0.0105461, -2.69345e-05)","(0.983198, -0.127853, -0.130289)","(0.172173, 0.886898, 0.428683)","(0.0609009, -0.443861, 0.894024)","(0.984526, -0.140235, -0.105085)","(0.172173, 0.886898, 0.428683)","(0.0332819, -0.439921, 0.89742)","(0.172173, 0.886898, 0.428683)","(-0.653211, -0.67918, -0.334708)","(0.540904, -0.829766, -0.137519)","(-0.771989, -0.590994, 0.234008)","(0.643929, -0.679973, 0.350704)","(-0.048382, -0.99014, -0.131461)","(0.223063, -0.974191, 0.0345564)","(-0.0788809, -0.903099, -0.422126)","(0.329496, -0.899021, -0.288434)",0
41.64,"(-0.0310552, 0.0105461, -2.69345e-05)","(0.979153, -0.154496, -0.131874)","(0.195545, 0.896033, 0.398607)","(0.0574344, -0.416005, 0.907547)","(0.980366, -0.167171, -0.104577)","(0.195545, 0.896033, 0.398607)","(0.0278699, -0.411245, 0.911099)","(0.195545, 0.896033, 0.398607)","(-0.681374, -0.654163, -0.32833)","(0.55673, -0.823544, -0.108753)","(-0.816363, -0.538889, 0.207726)","(0.628747, -0.673702, 0.388334)","(-0.0450534, -0.989872, -0.134621)","(0.24038, -0.969982, 0.0367888)","(-0.0614511, -0.895351, -0.441101)","(0.33369, -0.886327, -0.321055)",0
41.68,"(-0.0331869, 0.00866771, -2.60087e-05)","(0.975814, -0.176684, -0.128725)","(0.212649, 0.906696, 0.364256)","(0.0528649, -0.38276, 0.922334)","(0.976791, -0.186947, -0.104551)","(0.212649, 0.906696, 0.364256)","(0.0271515, -0.378075, 0.925377)","(0.212649, 0.906696, 0.364256)","(-0.717926, -0.625255, -0.306003)","(0.573695, -0.814882, -0.0827136)","(-0.842547, -0.504208, 0.189446)","(0.599879, -0.660666, 0.451293)","(-0.0414451, -0.990801, -0.128821)","(0.249, -0.967391, 0.0464185)","(-0.0458396, -0.895074, -0.443556)","(0.342036, -0.878821, -0.332693)",0
41.7,"(-0.0331869, 0.00866771, -2.60087e-05)","(0.974456, -0.191275, -0.117683)","(0.218453, 0.93394, 0.282905)","(0.0559139, -0.301387, 0.951861)","(0.975948, -0.199179, -0.088615)","(0.218453, 0.93394, 0.282905)","(0.0262712, -0.295463, 0.954993)","(0.218453, 0.93394, 0.282905)","(-0.790734, -0.591945, -0.156014)","(0.61178, -0.787619, 0.0733547)","(-0.783676, -0.507828, 0.357717)","(0.503849, -0.609648, 0.611936)","(-0.0410046, -0.993502, -0.106168)","(0.248987, -0.966966, 0.0546028)","(-0.0385655, -0.897086, -0.44017)","(0.348548, -0.861506, -0.369218)",1
41.74,"(-0.0290815, 0.00805125, -1.9427e-05)","(0.978582, -0.173621, -0.110603)","(0.196369, 0.950251, 0.241788)","(0.0625523, -0.258099, 0.964091)","(0.980014, -0.179662, -0.0854002)","(0.196369, 0.950251, 0.241788)","(0.0370795, -0.253129, 0.966722)","(0.196369, 0.950251, 0.241788)","(-0.820843, -0.567552, 0.0640486)","(0.631169, -0.741207, 0.228556)","(-0.551714, -0.543348, 0.632759)","(0.281084, -0.516617, 0.808763)","(-0.0497341, -0.995791, -0.0769813)","(0.241248, -0.968626, 0.0596986)","(-0.0457208, -0.8996, -0.434315)","(0.328449, -0.850459, -0.410903)",0
41.78,"(-0.0245147, 0.00855224, -1.6155e-05)","(0.984264, -0.14309, -0.103684)","(0.161927, 0.965755, 0.202723)","(0.0719781, -0.216144, 0.973705)","(0.985785, -0.147962, -0.079593)","(0.161927, 0.965755, 0.202723)","(0.0478569, -0.211964, 0.976105)","(0.161927, 0.965755, 0.202723)","(-0.810867, -0.529192, 0.249899)","(0.621015, -0.691271, 0.369439)","(-0.0882828, -0.558181, 0.825009)","(-0.0758609, -0.384253, 0.920106)","(-0.0663711, -0.99658, -0.0492254)","(0.2171, -0.9743, 0.0600603)","(-0.0688575, -0.90032, -0.429748)","(0.304801, -0.841251, -0.446534)",0
41.8,"(-0.017711, 0.00943573, -1.33442e-05)","(0.989716, -0.0998761, -0.102406)","(0.120066, 0.969086, 0.21554)","(0.0774878, -0.225521, 0.971152)","(0.990541, -0.102457, -0.0912702)","(0.120066, 0.969086, 0.21554)","(0.066143, -0.224384, 0.972254)","(0.120066, 0.969086, 0.21554)","(-0.765919, -0.566894, 0.303314)","(0.561709, -0.714547, 0.417019)","(0.376973, -0.489909, 0.786054)","(-0.385803, -0.250273, 0.887986)","(-0.088214, -0.995309, -0.0397313)","(0.185922, -0.980893, 0.0572819)","(-0.0974505, -0.897006, -0.431143)","(0.274711, -0.844353, -0.460003)",0
41.84,"(-0.0105618, 0.0105078, -9.7998e-06)","(0.993517, -0.0585165, -0.0974644)","(0.0768697, 0.977234, 0.197749)","(0.082631, -0.20377, 0.975525)","(0.994451, -0.0610317, -0.0856917)","(0.0768697, 0.977234, 0.197749)","(0.070646, -0.202954, 0.976637)","(0.0768697, 0.977234, 0.197749)","(-0.667986, -0.689973, 0.278803)","(0.450512, -0.771742, 0.448836)","(0.635565, -0.408918, 0.654861)","(-0.574214, -0.148582, 0.80511)","(-0.105662, -0.993545, -0.0412829)","(0.142314, -0.988539, 0.0503801)","(-0.145359, -0.891568, -0.428926)","(0.250972, -0.851441, -0.460502)",0
41.88,"(-0.00246364, 0.0116999, -8.48267e-06)","(0.99562, -0.0197672, -0.0913833)","(0.0358746, 0.983334, 0.178234)","(0.0855165, -0.180711, 0.979811)","(0.996606, -0.0219464, -0.0793383)","(0.0358746, 0.983334, 0.178234)","(0.0732897, -0.180527, 0.980836)","(0.0358746, 0.983334, 0.178234)","(-0.525046, -0.805738, 0.274069)","(0.342026, -0.812644, 0.471834)","(0.731264, -0.324687, 0.599859)","(-0.643219, -0.0651482, 0.762906)","(-0.123849, -0.991415, -0.0419203)","(0.114311, -0.992413, 0.0452813)","(-0.180445, -0.885177, -0.428838)","(0.218293, -0.855103, -0.470262)",0
41.9,"(0.00676986, 0.0128039, -6.8373e-06)","(0.995896, 0.0361815, -0.0829593)","(-0.0229218, 0.987549, 0.15563)","(0.0867809, -0.153098, 0.984393)","(0.997167, 0.0337972, -0.0671967)","(-0.0229218, 0.987549, 0.15563)","(0.0708791, -0.153855, 0.985548)","(-0.0229218, 0.987549, 0.15563)","(-0.280419, -0.935175, 0.216362)","(0.187624, -0.905542, 0.380514)","(0.789447, -0.35461, 0.501024)","(-0.775645, -0.062956, 0.628022)","(-0.152449, -0.987586, -0.0378509)","(0.0860181, -0.995375, 0.0427653)","(-0.212306, -0.885643, -0.412993)","(0.189936, -0.861579, -0.470751)",0
41.94,"(0.0152519, 0.0131658, -5.17562e-06)","(0.991793, 0.100901, -0.0785253)","(-0.0833417, 0.977432, 0.194117)","(0.0993184, -0.18482, 0.977741)","(0.987652, 0.111061, -0.110496)","(-0.0833417, 0.977432, 0.194117)","(0.13208, -0.176697, 0.975363)","(-0.0833417, 0.977432, 0.194117)","(-0.0681867, -0.987164, 0.144424)","(0.0249825, -0.971544, 0.235537)","(0.823684, -0.448299, 0.347236)","(-0.806111, -0.224369, 0.547579)","(-0.180243, -0.983092, -0.0322795)","(0.070889, -0.997099, 0.0277223)","(-0.251513, -0.87938, -0.404268)","(0.141184, -0.867915, -0.476226)",0
41.98,"(0.0230979, 0.0130782, -1.90515e-06)","(0.980621, 0.174782, -0.0885135)","(-0.146949, 0.9585, 0.244303)","(0.131075, -0.224551, 0.965607)","(0.963395, 0.200748, -0.177678)","(-0.146949, 0.9585, 0.244303)","(0.222234, -0.202528, 0.953726)","(-0.146949, 0.9585, 0.244303)","(0.135691, -0.989425, 0.0512403)","(-0.180249, -0.981391, 0.0661923)","(0.813698, -0.54753, 0.19521)","(-0.797341, -0.450329, 0.40181)","(-0.200558, -0.979484, -0.0196953)","(0.0607124, -0.998129, 0.00727194)","(-0.299778, -0.86335, -0.405907)","(0.0866153, -0.873863, -0.478395)",0
42.0,"(0.0310932, 0.0134522, 2.39694e-06)","(0.96632, 0.241983, -0.0875756)","(-0.199745, 0.920887, 0.334768)","(0.164041, -0.304894, 0.938152)","(0.931529, 0.284699, -0.226275)","(-0.199745, 0.920887, 0.334768)","(0.305968, -0.26539, 0.914304)","(-0.199745, 0.920887, 0.334768)","(0.22935, -0.973235, 0.0146015)","(-0.250555, -0.967656, -0.0293865)","(0.777268, -0.604199, 0.175496)","(-0.694174, -0.635861, 0.337346)","(-0.210411, -0.977567, -0.00952926)","(0.0446584, -0.998801, -0.0200393)","(-0.348258, -0.842024, -0.411961)","(0.0142953, -0.87498, -0.483947)",0
42.04,"(0.0369445, 0.014073, 5.28593e-06)","(0.952421, 0.296205, -0.0718119)","(-0.246227, 0.884918, 0.395339)","(0.184216, -0.358433, 0.9152)","(0.915366, 0.345547, -0.206647)","(-0.246227, 0.884918, 0.395339)","(0.323067, -0.311211, 0.893742)","(-0.246227, 0.884918, 0.395339)","(0.298762, -0.954069, -0.0222078)","(-0.232259, -0.969242, -0.0814019)","(0.765439, -0.605499, 0.217888)","(-0.668838, -0.700059, 0.250147)","(-0.211841, -0.977296, 0.00391997)","(0.0198829, -0.999521, -0.02371)","(-0.370644, -0.83167, -0.413459)","(-0.0125877, -0.880272, -0.474302)",0
42.08,"(0.0405717, 0.0156014, 8.91352e-06)","(0.941363, 0.335394, -0.0366943)","(-0.284053, 0.845456, 0.452237)","(0.183878, -0.415266, 0.890923)","(0.908345, 0.387983, -0.156136)","(-0.284053, 0.845456, 0.452237)","(0.308664, -0.366653, 0.877663)","(-0.284053, 0.845456, 0.452237)","(0.355878, -0.933679, -0.0399337)","(-0.156941, -0.981857, -0.106428)","(0.769883, -0.589558, 0.244341)","(-0.668582, -0.714489, 0.206164)","(-0.212058, -0.977226, 0.00784817)","(-0.0100615, -0.999791, -0.0178209)","(-0.387, -0.830784, -0.400035)","(-0.0187119, -0.891225, -0.453175)",0
42.1,"(0.042751, 0.0178148, 1.24787e-05)","(0.934304, 0.356082, -0.0167756)","(-0.307685, 0.829101, 0.46682)","(0.18015, -0.431027, 0.884173)","(0.903801, 0.408007, -0.129125)","(-0.307685, 0.829101, 0.46682)","(0.297574, -0.382269, 0.874826)","(-0.307685, 0.829101, 0.46682)","(0.392258, -0.918968, -0.040404)","(-0.114735, -0.990228, -0.079274)","(0.762095, -0.591258, 0.263867)","(-0.661497, -0.730567, 0.169395)","(-0.202184, -0.979205, 0.0167326)","(-0.0199559, -0.99913, 0.036628)","(-0.399645, -0.832965, -0.382692)","(-0.00409943, -0.903901, -0.427721)",0
42.14,"(0.042751, 0.0178148, 1.24787e-05)","(0.936173, 0.351511, -0.00453795)","(-0.309336, 0.830045, 0.464043)","(0.166875, -0.432931, 0.885846)","(0.91046, 0.399447, -0.107258)","(-0.309336, 0.830045, 0.464043)","(0.274379, -0.389141, 0.879367)","(-0.309336, 0.830045, 0.464043)","(0.375547, -0.926056, -0.0372163)","(-0.110331, -0.991913, -0.0627421)","(0.713424, -0.643237, 0.277979)","(-0.648846, -0.746747, 0.146176)","(-0.208593, -0.977961, 0.00898761)","(-0.0158883, -0.996575, 0.0811549)","(-0.390596, -0.840349, -0.37583)","(0.00333046, -0.9084, -0.418089)",0
42.18,"(0.042751, 0.0178148, 1.24787e-05)","(0.944311, 0.329021, -0.00470719)","(-0.291927, 0.844554, 0.448895)","(0.15175, -0.422087, 0.893764)","(0.921614, 0.373909, -0.104015)","(-0.291927, 0.844554, 0.448895)","(0.255634, -0.382828, 0.887747)","(-0.291927, 0.844554, 0.448895)","(0.311717, -0.94856, -0.0553685)","(-0.111738, -0.992101, -0.0570119)","(0.656041, -0.687885, 0.310525)","(-0.641957, -0.751089, 0.154133)","(-0.214621, -0.976685, -0.0050456)","(-0.00963033, -0.993389, 0.114391)","(-0.375666, -0.842901, -0.385217)","(0.0201448, -0.89626, -0.443071)",1
42.2,"(0.0374284, 0.0168798, 1.46252e-05)","(0.960662, 0.277321, -0.0149157)","(-0.245322, 0.872953, 0.421627)","(0.131962, -0.400583, 0.906708)","(0.94886, 0.306111, -0.0772065)","(-0.245322, 0.872953, 0.421627)","(0.197649, -0.377863, 0.904519)","(-0.245322, 0.872953, 0.421627)","(0.167297, -0.983981, -0.0615853)","(-0.00203818, -0.99857, -0.0534209)","(0.61237, -0.689397, 0.386955)","(-0.678777, -0.696848, 0.231657)","(-0.225499, -0.973648, -0.0340572)","(0.0016619, -0.997201, 0.0747535)","(-0.340101, -0.840553, -0.421666)","(0.0562959, -0.862966, -0.502116)",0
42.24,"(0.0326648, 0.0137993, 1.68065e-05)","(0.97611, 0.213688, -0.0393261)","(-0.182897, 0.905971, 0.381793)","(0.120032, -0.364793, 0.923319)","(0.97315, 0.223268, -0.0559456)","(-0.182897, 0.905971, 0.381793)","(0.137907, -0.356752, 0.923964)","(-0.182897, 0.905971, 0.381793)","(-0.0407302, -0.996729, -0.0698086)","(0.151232, -0.988421, -0.012375)","(0.580991, -0.670604, 0.461237)","(-0.69752, -0.586256, 0.412033)","(-0.224552, -0.973119, -0.051148)","(0.026877, -0.999616, 0.00679423)","(-0.305504, -0.839053, -0.450175)","(0.0971214, -0.829539, -0.549939)",0
42.28,"(0.0258893, 0.00976847, 1.7845e-05)","(0.985419, 0.158834, -0.0610063)","(-0.128706, 0.930371, 0.343286)","(0.111983, -0.330311, 0.937206)","(0.988787, 0.147001, -0.0262805)","(-0.128706, 0.930371, 0.343286)","(0.0755292, -0.335066, 0.939163)","(-0.128706, 0.930371, 0.343286)","(-0.22709, -0.972334, -0.0547428)","(0.302176, -0.95248, 0.0383709)","(0.562068, -0.648788, 0.512985)","(-0.682632, -0.460455, 0.567446)","(-0.223762, -0.972821, -0.0595733)","(0.0513865, -0.997538, -0.0477297)","(-0.274125, -0.846875, -0.455695)","(0.129181, -0.816386, -0.562873)",0
42.3,"(0.0168557, 0.00663058, 1.74721e-05)","(0.992248, 0.0990303, -0.0750827)","(-0.074423, 0.95861, 0.274824)","(0.103029, -0.266443, 0.958328)","(0.996457, 0.0829768, -0.01376)","(-0.074423, 0.95861, 0.274824)","(0.0395301, -0.271649, 0.961584)","(-0.074423, 0.95861, 0.274824)","(-0.381393, -0.922671, -0.0567167)","(0.371468, -0.92202, 0.109043)","(0.417883, -0.729026, 0.542121)","(-0.546348, -0.435197, 0.715617)","(-0.222459, -0.974223, -0.0374413)","(0.0753079, -0.996381, -0.0394096)","(-0.233302, -0.856513, -0.460387)","(0.138133, -0.823508, -0.550231)",0
42.34,"(0.0073386, 0.00484325, 1.51739e-05)","(0.996397, 0.0368695, -0.0763727)","(-0.01871, 0.97684, 0.213151)","(0.0872743, -0.209708, 0.973861)","(0.999743, 0.0221837, -0.00468229)","(-0.01871, 0.97684, 0.213151)","(0.0139454, -0.211464, 0.977286)","(-0.01871, 0.97684, 0.213151)","(-0.483229, -0.85707, -0.178662)","(0.403443, -0.907548, 0.116576)","(0.128063, -0.902725, 0.410716)","(-0.286974, -0.594544, 0.751108)","(-0.209931, -0.976785, -0.0426602)","(0.102064, -0.99444, -0.0259197)","(-0.18744, -0.87322, -0.449836)","(0.145816, -0.849627, -0.506824)",0
42.38,"(-0.00204194, 0.00499707, 1.05567e-05)","(0.996386, -0.0348113, -0.0774733)","(0.0471701, 0.985165, 0.164999)","(0.0700249, -0.167487, 0.983384)","(0.998871, -0.0448929, -0.015556)","(0.0471702, 0.985165, 0.164999)","(0.00743603, -0.166029, 0.986093)","(0.0471701, 0.985165, 0.164999)","(-0.556934, -0.783769, -0.274828)","(0.426601, -0.898667, 0.102026)","(-0.292654, -0.902184, 0.316887)","(0.120201, -0.724255, 0.678975)","(-0.196484, -0.979659, -0.0407618)","(0.132296, -0.991166, -0.00931847)","(-0.110367, -0.881682, -0.458754)","(0.165011, -0.865789, -0.47242)",0
42.4,"(-0.0123296, 0.00559573, 4.89593e-06)","(0.992272, -0.0927235, -0.0824537)","(0.109227, 0.968762, 0.222642)","(0.0555708, -0.229662, 0.971683)","(0.994021, -0.0993317, -0.0453466)","(0.109227, 0.968762, 0.222642)","(0.0178369, -0.227228, 0.973678)","(0.109227, 0.968762, 0.222642)","(-0.59696, -0.737322, -0.31622)","(0.451213, -0.892316, 0.0133688)","(-0.560026, -0.79986, 0.21586)","(0.398963, -0.769402, 0.498848)","(-0.169569, -0.983809, -0.0580209)","(0.158117, -0.987367, -0.0103)","(-0.0588512, -0.886547, -0.45888)","(0.22125, -0.872923, -0.434803)",0
42.44,"(-0.0205634, 0.00640537, 1.06127e-07)","(0.984567, -0.145029, -0.0979531)","(0.167729, 0.943447, 0.285963)","(0.0476852, -0.297645, 0.953485)","(0.985359, -0.149186, -0.0825318)","(0.167729, 0.943447, 0.285963)","(0.03182, -0.295558, 0.954795)","(0.167729, 0.943447, 0.285963)","(-0.629215, -0.742642, -0.229287)","(0.486859, -0.872746, -0.0358226)","(-0.676258, -0.66904, 0.308318)","(0.503628, -0.753627, 0.42238)","(-0.138532, -0.988578, -0.0593536)","(0.182688, -0.983001, 0.0182942)","(-0.0230945, -0.877001, -0.479934)","(0.271332, -0.87016, -0.41134)",0
